1983,17,0.222,291.79,41.13,38.12,39.63,
1983,18,0.257,293.55,42.76,40.47,41.62,
1983,19,0.292,294.81,43.05,44.30,43.68,
1983,20,0.322,295.98,42.22,45.21,43.72,
1983,21,0.342,296.70,39.41,47.29,43.35,
1983,22,0.355,296.99,35.37,49.82,42.60,
1983,23,0.360,296.96,30.68,53.57,42.12,
1983,24,0.355,296.57,23.54,61.06,42.30,
1983,25,0.351,296.67,20.44,63.62,42.03,
1983,26,0.348,296.97,20.44,62.66,41.55,
1983,27,0.343,297.03,20.16,63.82,41.99,
1983,28,0.332,296.78,18.26,67.83,43.05,
1983,29,0.320,296.47,16.84,72.55,44.69,
1983,30,0.308,296.11,17.21,76.66,46.94,
1983,31,0.308,295.87,21.86,77.78,49.82,
1983,32,0.311,295.88,27.30,75.59,51.45,
1983,33,0.314,296.05,33.25,69.77,51.51,
1983,34,0.313,296.11,38.76,62.27,50.52,
1983,35,0.311,296.26,45.45,49.78,47.62,
1983,36,0.297,295.50,47.38,42.71,45.05,
1983,37,0.278,294.41,46.62,37.14,41.88,
1983,38,0.259,293.04,45.18,34.05,39.62,
1983,39,0.237,290.82,42.75,38.78,40.76,
1983,40,0.215,288.66,40.06,39.78,39.92,
1983,41,0.190,286.02,36.55,42.48,39.51,
1983,42,0.166,283.27,34.18,45.31,39.75,
1983,43,0.141,280.48,31.68,46.70,39.19,
1983,44,0.117,277.14,28.80,47.38,38.09,
1983,45,0.098,273.72,26.20,49.31,37.76,
1983,46,0.082,270.36,24.81,51.99,38.40,
1983,47,0.071,267.51,24.89,53.37,39.13,
1983,48,0.064,265.58,27.38,51.91,39.65,
1983,49,0.057,263.86,27.53,50.33,38.93,
1983,50,0.054,262.23,29.34,48.74,39.04,
1983,51,0.051,260.66,32.25,48.66,40.46,
1983,52,0.049,258.96,34.85,51.49,43.17,
1984,1,0.048,258.10,39.26,53.05,46.16,
1984,2,0.047,257.21,40.12,56.27,48.20,
1984,3,0.046,256.63,39.97,58.71,49.34,
1984,4,0.044,256.96,38.16,58.46,48.31,
1984,5,0.042,257.54,34.37,59.24,46.80,
1984,6,0.041,258.09,30.08,61.62,45.85,
1984,7,0.042,258.90,26.36,64.06,45.21,
1984,8,0.043,259.91,24.02,66.91,45.46,
1984,9,0.045,261.98,22.17,67.70,44.94,
1984,10,0.048,264.72,19.99,67.49,43.74,
1984,11,0.057,268.51,19.99,63.68,41.84,
1984,12,0.070,273.20,21.33,58.44,39.89,
1984,13,0.086,278.03,22.49,52.03,37.26,
1984,14,0.108,282.68,24.25,44.65,34.45,
1984,15,0.132,286.18,25.70,41.56,33.63,
1984,16,0.160,288.82,26.52,42.34,34.43,
1984,17,0.192,291.27,27.64,43.41,35.53,
1984,18,0.229,292.97,30.08,46.53,38.30,
1984,19,0.267,294.17,31.60,51.18,41.39,
1984,20,0.301,294.97,32.22,55.68,43.95,
1984,21,0.330,295.36,33.12,60.63,46.88,
1984,22,0.349,295.30,31.93,66.09,49.01,
1984,23,0.360,294.83,30.29,73.65,51.97,
1984,24,0.370,294.85,32.21,77.44,54.83,
1984,25,0.377,295.25,35.81,77.84,56.82,
1984,26,0.377,295.37,36.83,79.27,58.05,
1984,27,0.373,295.55,36.74,79.41,58.07,
1984,28,0.366,295.78,37.68,78.89,58.28,
1984,29,0.361,296.04,39.19,78.12,58.65,
1984,30,0.351,296.19,39.56,77.26,58.41,
1984,31,0.337,295.95,36.75,78.42,57.58,
1984,32,0.327,295.83,35.65,77.37,56.51,
1984,33,0.318,295.53,35.65,76.70,56.17,
1984,34,0.309,295.13,36.44,74.93,55.68,
1984,35,0.293,294.34,35.58,72.96,54.27,
1984,36,0.273,293.35,34.66,67.39,51.02,
1984,37,0.255,292.58,34.68,57.62,46.15,
1984,38,0.233,291.36,32.19,53.14,42.67,
1984,39,0.210,289.55,28.57,53.69,41.13,
1984,40,0.190,287.45,26.66,54.20,40.43,
1984,41,0.174,285.29,28.03,51.11,39.57,
1984,42,0.160,283.23,31.17,46.01,38.59,
1984,43,0.141,280.80,32.28,44.21,38.24,
1984,44,0.119,277.91,30.77,41.83,36.30,
1984,45,0.104,274.62,30.75,43.43,37.09,
1984,46,0.088,271.57,29.85,44.55,37.20,
1984,47,0.078,269.41,31.28,42.62,36.95,
1984,48,0.073,267.95,35.09,39.50,37.30,
1984,49,0.070,268.28,38.40,29.76,34.08,
1984,50,-1.000,-1.00,-1.00,-1.00,-1.00,
1984,51,-1.000,-1.00,-1.00,-1.00,-1.00,
1984,52,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,1,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,2,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,3,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,4,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,5,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,6,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,7,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,8,-1.000,-1.00,-1.00,-1.00,-1.00,
1985,9,0.037,265.26,16.42,56.48,36.45,
1985,10,0.036,265.61,12.81,63.84,38.33,
1985,11,0.040,268.19,11.65,64.50,38.08,
1985,12,0.050,271.76,12.01,63.76,37.89,
1985,13,0.067,276.49,14.17,58.43,36.30,
1985,14,0.091,281.25,17.72,50.68,34.20,
1985,15,0.120,285.35,21.89,44.93,33.41,
1985,16,0.155,288.66,26.03,41.82,33.93,
1985,17,0.196,291.37,30.52,41.13,35.82,
1985,18,0.236,293.40,33.65,41.96,37.81,
1985,19,0.275,295.13,35.56,41.61,38.58,
1985,20,0.306,295.99,35.29,44.89,40.09,
1985,21,0.333,295.99,35.07,53.51,44.29,
1985,22,0.354,295.93,34.57,59.09,46.83,
1985,23,0.365,295.56,33.03,66.17,49.60,
1985,24,0.372,295.01,32.63,75.46,54.04,
1985,25,0.378,295.00,35.84,79.51,57.67,
1985,26,0.380,295.10,38.05,80.86,59.45,
1985,27,0.380,295.29,39.59,80.48,60.04,
1985,28,0.377,295.63,41.96,78.61,60.28,
1985,29,0.377,296.31,46.62,73.84,60.23,
1985,30,0.374,297.03,50.75,67.80,59.28,
1985,31,0.369,297.84,52.79,58.80,55.80,
1985,32,0.362,298.40,54.56,50.68,52.62,
1985,33,0.351,298.63,53.92,43.66,48.79,
1985,34,0.336,298.40,51.38,38.53,44.95,
1985,35,0.316,297.45,48.41,37.77,43.09,
1985,36,0.293,295.72,44.86,40.94,42.90,
1985,37,0.268,293.73,41.27,44.68,42.98,
1985,38,0.245,291.89,37.97,47.01,42.49,
1985,39,0.221,289.70,34.05,51.45,42.75,
1985,40,0.195,287.14,29.21,57.24,43.23,
1985,41,0.171,284.45,26.36,60.13,43.24,
1985,42,0.149,281.92,25.51,59.11,42.31,
1985,43,0.129,279.53,26.09,54.94,40.52,
1985,44,0.113,276.85,27.08,49.71,38.39,
1985,45,0.094,273.77,24.43,49.06,36.74,
1985,46,0.072,270.39,18.53,51.62,35.08,
1985,47,0.053,267.09,12.43,54.90,33.67,
1985,48,0.041,263.51, 9.41,61.03,35.22,
1985,49,0.035,260.38, 8.50,65.28,36.89,
1985,50,0.031,257.85, 7.61,66.74,37.17,
1985,51,0.029,256.11, 9.14,66.77,37.95,
1985,52,0.028,254.59,10.39,67.86,39.13,
1986,1,0.027,253.61,12.71,69.88,41.30,
1986,2,0.028,253.91,15.97,68.90,42.43,
1986,3,0.028,255.60,18.82,63.04,40.93,
1986,4,0.029,257.30,19.98,58.04,39.01,
1986,5,0.029,258.49,19.90,56.56,38.23,
1986,6,0.029,260.04,18.18,55.61,36.89,
1986,7,0.029,262.28,15.58,53.55,34.57,
1986,8,0.030,264.70,14.34,51.88,33.11,
1986,9,0.033,267.11,14.26,51.32,32.79,
1986,10,0.038,270.21,13.77,49.36,31.57,
1986,11,0.050,274.49,16.12,42.21,29.17,
1986,12,0.068,279.40,19.76,34.42,27.09,
1986,13,0.091,284.06,24.14,26.68,25.41,
1986,14,0.121,287.44,29.77,21.75,25.76,
1986,15,0.154,290.53,35.31,16.52,25.91,
1986,16,0.191,293.01,39.65,14.21,26.93,
1986,17,0.233,294.77,45.17,15.13,30.15,
1986,18,0.278,296.14,50.82,17.89,34.35,
1986,19,0.314,297.39,52.41,20.22,36.32,
1986,20,0.345,298.64,52.89,19.87,36.38,
1986,21,0.369,299.41,52.77,21.23,37.00,
1986,22,0.385,299.69,51.21,24.06,37.64,
1986,23,0.390,299.87,47.55,25.83,36.69,
1986,24,0.389,299.82,43.12,28.79,35.96,
1986,25,0.385,299.81,40.09,31.44,35.76,
1986,26,0.375,299.71,36.06,34.78,35.42,
1986,27,0.365,299.49,32.39,39.31,35.85,
1986,28,0.353,299.48,30.23,41.10,35.66,
1986,29,0.343,299.70,29.54,40.86,35.20,
1986,30,0.335,300.02,31.14,39.43,35.28,
1986,31,0.327,300.17,31.20,37.50,34.35,
1986,32,0.317,299.76,29.99,39.44,34.72,
1986,33,0.307,299.47,29.28,38.01,33.64,
1986,34,0.293,298.79,27.65,38.06,32.85,
1986,35,0.277,297.90,26.99,36.17,31.58,
1986,36,0.259,296.38,26.33,35.77,31.05,
1986,37,0.241,294.29,26.39,39.83,33.11,
1986,38,0.224,292.02,26.29,46.66,36.48,
1986,39,0.206,289.78,25.84,51.80,38.82,
1986,40,0.185,287.38,24.08,55.21,39.65,
1986,41,0.161,284.84,21.76,55.86,38.81,
1986,42,0.136,282.28,19.85,54.64,37.24,
1986,43,0.110,279.20,17.15,56.54,36.85,
1986,44,0.087,275.94,13.50,55.22,34.36,
1986,45,0.069,273.35,10.79,51.09,30.94,
1986,46,0.055,271.29, 8.99,46.55,27.77,
1986,47,0.046,269.22, 9.16,44.48,26.82,
1986,48,0.040,267.12, 9.90,44.21,27.06,
1986,49,0.036,264.13, 9.58,48.66,29.12,
1986,50,0.034,260.62,10.44,54.97,32.71,
1986,51,0.033,257.32,13.69,62.24,37.97,
1986,52,0.033,254.61,16.98,68.89,42.94,
1987,1,0.031,252.34,18.74,76.21,47.47,
1987,2,0.030,251.12,19.32,81.09,50.20,
1987,3,0.029,250.81,20.76,82.96,51.86,
1987,4,0.027,251.24,18.56,82.35,50.46,
1987,5,0.023,252.07,15.05,81.55,48.30,
1987,6,0.022,253.35,12.56,80.66,46.61,
1987,7,0.022,255.21,10.08,79.11,44.59,
1987,8,0.022,256.94, 9.26,79.39,44.33,
1987,9,0.023,258.86, 8.46,80.64,44.55,
1987,10,0.025,260.39, 6.25,84.73,45.49,
1987,11,0.027,262.24, 4.63,88.42,46.52,
1987,12,0.033,264.87, 3.59,91.36,47.47,
1987,13,0.043,268.09, 2.57,93.26,47.91,
1987,14,0.058,271.58, 2.41,94.01,48.21,
1987,15,0.078,275.71, 2.85,93.90,48.37,
1987,16,0.101,279.84, 3.08,92.87,47.98,
1987,17,0.130,284.42, 3.49,88.51,46.00,
1987,18,0.160,287.91, 3.24,85.50,44.37,
1987,19,0.198,290.29, 4.20,84.47,44.34,
1987,20,0.238,292.33, 5.88,79.34,42.61,
1987,21,0.276,293.78, 8.49,74.94,41.71,
1987,22,0.312,294.88,13.31,69.71,41.51,
1987,23,0.343,295.61,21.12,66.60,43.86,
1987,24,0.372,296.42,33.10,62.62,47.86,
1987,25,0.398,297.09,47.52,59.23,53.37,
1987,26,0.413,297.57,57.92,56.67,57.30,
1987,27,0.418,297.91,62.66,54.86,58.76,
1987,28,0.413,298.09,63.67,54.61,59.14,
1987,29,0.401,298.04,60.88,57.05,58.96,
1987,30,0.387,297.80,58.17,60.84,59.51,
1987,31,0.371,296.95,54.09,68.61,61.35,
1987,32,0.359,296.17,52.36,74.29,63.33,
1987,33,0.348,295.49,51.89,77.35,64.62,
1987,34,0.337,294.82,51.68,78.10,64.89,
1987,35,0.323,294.00,52.23,76.20,64.22,
1987,36,0.308,292.88,52.89,72.03,62.46,
1987,37,0.290,291.43,52.57,69.89,61.23,
1987,38,0.269,289.83,50.44,70.26,60.35,
1987,39,0.247,288.22,47.70,68.65,58.18,
1987,40,0.224,286.41,44.66,65.41,55.03,
1987,41,0.201,284.08,42.55,63.75,53.15,
1987,42,0.174,281.09,39.68,66.65,53.16,
1987,43,0.068,262.75,48.32,39.88,44.10,
1987,44,0.118,273.45,31.01,72.12,51.56,
1987,45,0.092,269.86,24.51,71.52,48.02,
1987,46,0.073,267.15,20.34,68.10,44.22,
1987,47,0.061,265.35,19.08,63.38,41.23,
1987,48,0.052,264.16,19.03,57.98,38.51,
1987,49,0.048,263.27,20.07,52.58,36.32,
1987,50,0.045,262.48,20.98,47.30,34.14,
1987,51,0.042,261.75,22.97,44.10,33.53,
1987,52,0.041,261.07,26.39,43.17,34.78,
1988,1,0.042,260.46,30.88,44.08,37.48,
1988,2,0.042,259.96,33.26,46.06,39.66,
1988,3,0.042,260.09,34.35,46.46,40.41,
1988,4,0.042,260.21,33.66,48.22,40.94,
1988,5,0.043,260.15,32.57,52.12,42.35,
1988,6,0.043,260.62,29.86,54.88,42.37,
1988,7,0.044,260.99,26.20,58.48,42.34,
1988,8,0.046,261.65,24.71,62.23,43.47,
1988,9,0.049,262.59,23.95,66.18,45.07,
1988,10,0.053,264.28,21.79,68.99,45.39,
1988,11,0.061,267.21,21.90,67.86,44.88,
1988,12,0.070,270.88,21.28,66.14,43.71,
1988,13,0.083,275.02,20.77,63.14,41.96,
1988,14,0.106,279.15,22.95,59.85,41.40,
1988,15,0.135,282.34,26.42,61.67,44.04,
1988,16,0.167,285.21,29.05,64.44,46.75,
1988,17,0.196,287.03,29.18,73.11,51.15,
1988,18,0.227,288.69,29.26,79.47,54.36,
1988,19,0.259,290.38,28.67,81.56,55.12,
1988,20,0.292,291.93,28.86,80.43,54.64,
1988,21,0.318,292.91,28.42,80.54,54.48,
1988,22,0.340,293.51,27.92,80.15,54.04,
1988,23,0.358,293.99,30.12,79.61,54.86,
1988,24,0.378,294.77,36.74,76.94,56.84,
1988,25,0.386,295.13,40.59,77.35,58.97,
1988,26,0.390,295.64,44.27,74.88,59.57,
1988,27,0.397,296.37,50.34,69.50,59.92,
1988,28,0.402,296.93,57.09,65.52,61.30,
1988,29,0.401,297.28,60.86,63.90,62.38,
1988,30,0.393,297.27,61.20,65.28,63.24,
1988,31,0.382,297.04,60.29,66.87,63.58,
1988,32,0.369,296.97,59.05,65.30,62.18,
1988,33,0.353,296.77,55.60,63.05,59.33,
1988,34,0.329,295.77,47.80,67.06,57.43,
1988,35,0.302,294.46,40.95,70.14,55.55,
1988,36,0.282,293.05,39.20,69.11,54.16,
1988,37,0.265,291.62,39.78,66.66,53.22,
1988,38,0.251,290.12,41.57,65.96,53.76,
1988,39,0.244,288.68,46.49,62.49,54.49,
1988,40,0.241,287.24,53.40,55.27,54.34,
1988,41,0.230,284.58,57.26,58.52,57.89,
1988,42,0.216,282.08,60.39,57.32,58.86,
1988,43,0.197,278.95,61.41,59.96,60.68,
1988,44,0.173,275.73,59.27,58.23,58.75,
1988,45,0.146,272.93,54.45,54.61,54.53,
1988,46,0.119,270.50,47.85,51.18,49.51,
1988,47,0.095,268.14,41.29,49.79,45.54,
1988,48,0.078,266.16,37.19,48.69,42.94,
1988,49,0.068,264.52,34.69,47.09,40.89,
1988,50,0.058,263.55,31.82,42.80,37.31,
1988,51,0.055,263.36,33.77,37.60,35.68,
1988,52,0.053,263.83,35.13,32.38,33.75,
1989,1,0.052,264.70,38.04,27.33,32.68,
1989,2,0.053,266.17,40.95,21.46,31.20,
1989,3,0.054,267.81,43.01,16.29,29.65,
1989,4,0.058,269.66,45.69,12.39,29.04,
1989,5,0.064,271.44,48.12,10.56,29.34,
1989,6,0.071,272.99,49.01,10.78,29.89,
1989,7,0.078,274.59,48.88,11.26,30.07,
1989,8,0.087,276.60,49.66,10.67,30.16,
1989,9,0.098,278.79,51.66,10.13,30.90,
1989,10,0.114,280.89,54.93,10.76,32.84,
1989,11,0.133,282.95,58.49, 9.87,34.18,
1989,12,0.155,285.03,62.48,11.57,37.03,
1989,13,0.181,287.08,67.08,12.70,39.89,
1989,14,0.209,289.03,70.60,12.62,41.61,
1989,15,0.239,290.76,72.26,14.25,43.25,
1989,16,0.270,292.20,72.44,18.95,45.69,
1989,17,0.302,293.33,71.73,26.49,49.11,
1989,18,0.335,294.35,72.27,33.95,53.11,
1989,19,0.364,295.06,71.87,42.39,57.13,
1989,20,0.386,295.49,70.13,50.27,60.20,
1989,21,0.399,296.16,66.50,52.45,59.47,
1989,22,0.401,296.45,59.01,54.72,56.86,
1989,23,0.394,296.39,49.58,58.73,54.16,
1989,24,0.387,296.61,42.19,60.08,51.13,
1989,25,0.381,296.81,37.85,61.75,49.80,
1989,26,0.381,297.30,38.92,59.28,49.10,
1989,27,0.377,297.73,39.47,56.83,48.15,
1989,28,0.366,297.99,36.98,56.12,46.55,
1989,29,0.350,298.12,32.93,57.17,45.05,
1989,30,0.332,298.09,29.44,59.03,44.23,
1989,31,0.321,298.39,28.66,55.47,42.06,
1989,32,0.312,298.75,27.84,49.58,38.71,
1989,33,0.298,298.22,25.09,50.69,37.89,
1989,34,0.286,297.38,24.96,51.94,38.45,
1989,35,0.275,296.27,26.87,52.03,39.45,
1989,36,0.265,294.79,30.43,51.00,40.71,
1989,37,0.252,293.39,33.15,47.85,40.50,
1989,38,0.241,291.53,36.25,50.71,43.48,
1989,39,0.237,289.92,42.97,48.68,45.82,
1989,40,0.232,288.28,49.30,43.77,46.54,
1989,41,0.221,286.39,52.89,37.88,45.39,
1989,42,0.209,284.42,57.03,33.33,45.18,
1989,43,0.199,282.35,62.66,30.70,46.68,
1989,44,0.189,280.45,67.80,23.00,45.40,
1989,45,0.168,278.23,66.56,20.68,43.62,
1989,46,0.140,274.93,60.50,26.57,43.54,
1989,47,0.118,271.74,55.38,31.66,43.52,
1989,48,0.100,269.36,51.63,33.82,42.72,
1989,49,0.089,267.83,50.52,32.77,41.65,
1989,50,0.078,266.39,47.96,30.87,39.41,
1989,51,0.071,265.80,47.76,27.37,37.57,
1989,52,0.069,266.25,51.72,22.44,37.08,
1990,1,0.070,266.95,56.32,17.89,37.10,
1990,2,0.072,267.93,59.76,13.71,36.73,
1990,3,0.075,268.90,63.76,11.13,37.44,
1990,4,0.082,270.36,67.88, 9.04,38.46,
1990,5,0.091,272.48,71.28, 6.46,38.87,
1990,6,0.103,274.81,73.99, 4.22,39.10,
1990,7,0.120,276.95,78.10, 2.91,40.50,
1990,8,0.136,279.08,80.69, 2.02,41.35,
1990,9,0.153,281.21,82.83, 1.58,42.21,
1990,10,0.300,291.98,59.33,55.25,57.29,
1990,11,0.191,284.98,87.49, 1.82,44.65,
1990,12,0.210,287.31,88.78, 2.00,45.39,
1990,13,0.225,289.01,87.33, 3.67,45.50,
1990,14,0.239,290.02,83.82, 6.71,45.27,
1990,15,0.255,290.50,79.42,14.25,46.83,
1990,16,0.275,290.72,75.18,27.44,51.31,
1990,17,0.305,291.44,74.12,40.11,57.12,
1990,18,0.340,292.52,75.28,49.36,62.32,
1990,19,0.367,293.44,73.93,57.22,65.58,
1990,20,0.385,294.09,69.61,63.54,66.58,
1990,21,0.390,294.26,61.86,70.81,66.34,
1990,22,0.389,294.44,52.66,73.78,63.22,
1990,23,0.388,294.94,46.33,72.47,59.40,
1990,24,0.389,295.49,43.41,70.99,57.20,
1990,25,0.389,296.51,43.52,64.55,54.03,
1990,26,0.385,297.22,42.15,59.88,51.02,
1990,27,0.378,297.53,39.85,58.85,49.35,
1990,28,0.368,297.68,38.94,59.07,49.01,
1990,29,0.356,297.71,36.65,60.56,48.61,
1990,30,0.342,297.73,34.90,61.24,48.07,
1990,31,0.332,297.78,34.05,59.52,46.79,
1990,32,0.323,297.69,33.74,57.99,45.86,
1990,33,0.313,297.23,33.22,58.67,45.94,
1990,34,0.301,296.31,32.33,62.31,47.32,
1990,35,0.285,295.04,31.43,65.75,48.59,
1990,36,0.268,293.38,31.68,67.73,49.71,
1990,37,0.253,291.81,33.45,66.61,50.03,
1990,38,0.242,290.54,36.47,63.09,49.78,
1990,39,0.234,289.26,41.10,57.52,49.31,
1990,40,0.223,287.81,44.40,50.20,47.30,
1990,41,0.210,286.18,46.78,41.11,43.95,
1990,42,0.188,284.11,45.41,37.02,41.21,
1990,43,0.160,280.83,40.82,44.26,42.54,
1990,44,0.134,278.07,36.74,41.40,39.07,
1990,45,0.113,276.18,33.35,34.34,33.84,
1990,46,0.096,273.94,31.83,32.40,32.12,
1990,47,0.086,272.02,33.41,30.34,31.88,
1990,48,0.076,270.25,34.00,29.51,31.75,
1990,49,0.068,268.63,33.92,28.89,31.41,
1990,50,0.063,267.33,35.02,26.25,30.64,
1990,51,0.061,266.45,38.83,24.12,31.48,
1990,52,0.062,265.88,45.00,23.11,34.05,
1991,1,0.065,265.91,54.22,20.98,37.60,
1991,2,0.068,266.17,59.33,19.78,39.56,
1991,3,0.069,265.72,60.75,22.78,41.77,
1991,4,0.065,264.13,55.35,32.00,43.67,
1991,5,0.059,263.77,46.35,37.76,42.05,
1991,6,0.053,264.11,36.97,42.01,39.49,
1991,7,0.048,264.14,28.56,47.66,38.11,
1991,8,0.048,265.12,25.31,50.52,37.92,
1991,9,0.051,266.58,24.27,52.76,38.51,
1991,10,0.056,269.20,22.85,52.40,37.62,
1991,11,0.063,272.35,22.26,49.36,35.81,
1991,12,0.077,276.21,23.92,46.04,34.98,
1991,13,0.093,279.80,25.09,43.57,34.33,
1991,14,0.110,282.70,24.55,43.06,33.80,
1991,15,0.137,285.28,26.75,45.54,36.14,
1991,16,0.172,287.17,30.22,52.02,41.12,
1991,17,0.209,288.61,33.12,62.67,47.90,
1991,18,0.247,290.26,36.41,69.30,52.85,
1991,19,0.284,291.27,38.09,77.46,57.77,
1991,20,0.320,292.05,40.28,82.67,61.47,
1991,21,0.354,293.17,44.01,80.81,62.41,
1991,22,0.381,294.27,47.92,75.15,61.53,
1991,23,0.402,295.33,53.42,68.72,61.07,
1991,24,0.417,296.39,58.95,61.95,60.45,
1991,25,0.428,297.51,65.82,54.14,59.98,
1991,26,0.430,298.29,68.01,48.77,58.39,
1991,27,0.419,298.27,63.59,51.26,57.43,
1991,28,0.407,298.17,60.55,54.13,57.34,
1991,29,0.396,298.29,58.63,55.02,56.83,
1991,30,0.386,298.40,58.24,55.40,56.82,
1991,31,0.371,298.08,54.73,57.76,56.25,
1991,32,0.354,297.50,50.96,60.96,55.96,
1991,33,0.341,296.89,48.84,62.67,55.75,
1991,34,0.331,296.30,49.34,61.70,55.52,
1991,35,0.318,295.56,50.14,58.51,54.32,
1991,36,0.301,294.50,49.99,54.08,52.03,
1991,37,0.289,293.58,52.61,46.05,49.33,
1991,38,0.280,292.93,56.48,34.74,45.61,
1991,39,0.265,291.77,57.71,27.31,42.51,
1991,40,0.243,289.68,55.17,27.83,41.50,
1991,41,0.216,286.95,50.88,32.06,41.47,
1991,42,0.190,283.68,47.28,41.34,44.31,
1991,43,0.162,279.91,43.46,51.83,47.64,
1991,44,0.131,276.44,36.81,52.94,44.88,
1991,45,0.107,273.35,31.57,51.97,41.77,
1991,46,0.090,271.13,30.15,47.93,39.04,
1991,47,0.078,269.02,30.25,45.85,38.05,
1991,48,0.067,266.91,30.30,45.60,37.95,
1991,49,0.058,264.94,28.06,45.55,36.80,
1991,50,0.055,263.86,30.61,41.59,36.10,
1991,51,0.054,263.66,35.51,36.19,35.85,
1991,52,0.052,263.50,38.54,33.38,35.96,
1992,1,0.052,262.88,42.90,34.16,38.53,
1992,2,0.051,262.33,43.61,36.43,40.02,
1992,3,0.051,262.05,44.60,38.55,41.57,
1992,4,0.051,262.03,43.29,41.15,42.22,
1992,5,0.049,261.97,39.04,45.38,42.21,
1992,6,0.049,262.58,34.92,47.88,41.40,
1992,7,0.051,264.30,31.68,46.94,39.31,
1992,8,0.056,266.88,30.87,43.95,37.41,
1992,9,0.061,269.75,31.15,41.24,36.20,
1992,10,0.067,272.87,30.02,39.01,34.51,
1992,11,0.078,276.11,30.95,35.28,33.12,
1992,12,0.093,279.27,32.45,34.44,33.44,
1992,13,0.109,281.91,33.45,35.49,34.47,
1992,14,0.131,284.42,35.16,36.39,35.78,
1992,15,0.157,286.61,36.96,39.66,38.31,
